starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 29 09:33:18 2015	1448785998	62	77	140	77
Sun Nov 29 09:37:26 2015	1448786246	58	82	140	82
Sun Nov 29 09:34:14 2015	1448786054	60	79	140	79
Sun Nov 29 09:33:19 2015	1448785999	62	78	140	77
Sun Nov 29 09:33:10 2015	1448785990	62	78	140	78
Sun Nov 29 09:34:35 2015	1448786075	60	80	140	80
Sun Nov 29 09:33:15 2015	1448785995	60	79	140	79
Sun Nov 29 09:34:41 2015	1448786081	60	79	140	79
Sun Nov 29 09:33:08 2015	1448785988	64	76	140	76
Sun Nov 29 09:33:17 2015	1448785997	65	75	140	75
Sun Nov 29 09:33:06 2015	1448785986	64	76	140	76
Sun Nov 29 09:34:39 2015	1448786079	61	78	140	78
Sun Nov 29 09:34:23 2015	1448786063	61	79	140	79
Sun Nov 29 09:33:22 2015	1448786002	61	79	140	79
Sun Nov 29 09:37:08 2015	1448786228	58	82	140	81
Sun Nov 29 09:33:14 2015	1448785994	56	83	140	83
Sun Nov 29 09:36:48 2015	1448786208	53	87	140	85
Sun Nov 29 09:34:09 2015	1448786049	62	77	140	77
Sun Nov 29 09:33:19 2015	1448785999	58	82	140	82
Sun Nov 29 09:33:19 2015	1448785999	64	76	140	76
Sun Nov 29 09:33:04 2015	1448785984	57	83	140	83
Sun Nov 29 09:37:15 2015	1448786235	61	78	140	78
Sun Nov 29 09:35:23 2015	1448786123	64	76	140	76
Sun Nov 29 09:35:22 2015	1448786122	63	76	140	76
Sun Nov 29 09:33:19 2015	1448785999	61	79	140	79
Sun Nov 29 09:34:55 2015	1448786095	59	81	140	81
Sun Nov 29 09:33:24 2015	1448786004	60	80	140	80
Sun Nov 29 09:34:39 2015	1448786079	66	74	140	74
Sun Nov 29 09:37:03 2015	1448786223	61	79	140	79
Sun Nov 29 09:35:05 2015	1448786105	61	78	140	77
Sun Nov 29 09:37:30 2015	1448786250	61	79	140	78
Sun Nov 29 09:34:14 2015	1448786054	58	81	140	81
Sun Nov 29 09:33:19 2015	1448785999	62	77	140	77
Sun Nov 29 09:34:59 2015	1448786099	61	79	140	79
Sun Nov 29 09:33:13 2015	1448785993	60	80	140	80
Sun Nov 29 09:37:23 2015	1448786243	57	82	140	82
Sun Nov 29 09:35:53 2015	1448786153	66	74	140	73
Sun Nov 29 09:33:20 2015	1448786000	58	82	140	82
Sun Nov 29 09:33:25 2015	1448786005	62	78	140	78
Sun Nov 29 09:35:44 2015	1448786144	61	79	140	79
Sun Nov 29 09:36:55 2015	1448786215	58	82	140	82
Sun Nov 29 09:35:09 2015	1448786109	61	79	140	79
Sun Nov 29 09:37:32 2015	1448786252	62	78	140	78
Sun Nov 29 09:33:43 2015	1448786023	57	83	140	82
Sun Nov 29 09:34:06 2015	1448786046	60	79	140	79
Sun Nov 29 09:33:07 2015	1448785987	59	81	140	81
Sun Nov 29 09:34:34 2015	1448786074	61	78	140	78
Sun Nov 29 09:35:52 2015	1448786152	60	79	140	78
Sun Nov 29 09:36:34 2015	1448786194	63	77	140	77
Sun Nov 29 09:33:18 2015	1448785998	66	74	140	74
Sun Nov 29 09:37:15 2015	1448786235	58	82	140	82
Sun Nov 29 09:34:05 2015	1448786045	63	77	140	77
Sun Nov 29 09:35:08 2015	1448786108	66	73	140	73
Sun Nov 29 09:33:10 2015	1448785990	63	77	140	76
Sun Nov 29 09:36:57 2015	1448786217	62	78	140	78
Sun Nov 29 09:33:04 2015	1448785984	57	83	140	83
Sun Nov 29 09:35:46 2015	1448786146	61	79	140	79
Sun Nov 29 09:35:04 2015	1448786104	60	80	140	80
Sun Nov 29 09:33:12 2015	1448785992	61	79	140	79
Sun Nov 29 09:35:38 2015	1448786138	62	78	140	78
Sun Nov 29 09:36:30 2015	1448786190	59	81	140	80
Sun Nov 29 09:33:59 2015	1448786039	62	78	140	78
Sun Nov 29 09:35:22 2015	1448786122	65	75	140	75
Sun Nov 29 09:34:53 2015	1448786093	59	81	140	80
Sun Nov 29 09:34:02 2015	1448786042	63	77	140	77
Sun Nov 29 09:36:24 2015	1448786184	62	78	140	78
Sun Nov 29 09:33:18 2015	1448785998	63	77	140	77
Sun Nov 29 09:33:02 2015	1448785982	65	75	140	75
Sun Nov 29 09:37:31 2015	1448786251	60	80	140	80
Sun Nov 29 09:33:14 2015	1448785994	58	82	140	82
Sun Nov 29 09:33:22 2015	1448786002	62	78	140	78
Sun Nov 29 09:33:35 2015	1448786015	61	79	140	78
Sun Nov 29 09:33:23 2015	1448786003	64	76	140	76
Sun Nov 29 09:34:19 2015	1448786059	62	78	140	78
Sun Nov 29 09:33:17 2015	1448785997	58	82	140	82
Sun Nov 29 09:37:06 2015	1448786226	62	78	140	77
Sun Nov 29 09:33:03 2015	1448785983	61	80	140	79
Sun Nov 29 09:35:44 2015	1448786144	64	76	140	76
Sun Nov 29 09:35:23 2015	1448786123	60	80	140	78
Sun Nov 29 09:33:23 2015	1448786003	60	80	140	80
Sun Nov 29 09:37:51 2015	1448786271	61	79	140	79
Sun Nov 29 09:33:17 2015	1448785997	59	81	140	81
Sun Nov 29 09:35:21 2015	1448786121	61	79	140	79
Sun Nov 29 09:33:16 2015	1448785996	62	78	140	78
Sun Nov 29 09:34:02 2015	1448786042	61	79	140	79
Sun Nov 29 09:36:58 2015	1448786218	60	80	140	80
Sun Nov 29 09:33:39 2015	1448786019	59	81	140	81
Sun Nov 29 09:33:07 2015	1448785987	60	80	140	80
Sun Nov 29 09:33:08 2015	1448785988	61	79	140	79
Sun Nov 29 09:35:42 2015	1448786142	63	77	140	77
Sun Nov 29 09:33:18 2015	1448785998	66	74	140	74
Sun Nov 29 09:33:17 2015	1448785997	60	81	140	80
Sun Nov 29 09:33:28 2015	1448786008	60	80	140	80
Sun Nov 29 09:33:15 2015	1448785995	61	79	140	79
Sun Nov 29 09:33:27 2015	1448786007	62	79	140	79
Sun Nov 29 09:37:16 2015	1448786236	61	79	140	79
Sun Nov 29 09:33:07 2015	1448785987	61	79	140	78
Sun Nov 29 09:37:17 2015	1448786237	57	83	140	83
Sun Nov 29 09:33:28 2015	1448786008	60	80	140	80
Sun Nov 29 09:35:10 2015	1448786110	63	78	140	77
Sun Nov 29 09:36:26 2015	1448786186	59	81	140	80
Sun Nov 29 09:35:35 2015	1448786135	62	78	140	78
Sun Nov 29 09:33:03 2015	1448785983	58	82	140	82
Sun Nov 29 09:37:12 2015	1448786232	62	79	140	79
Sun Nov 29 09:33:59 2015	1448786039	58	83	140	83
Sun Nov 29 09:36:49 2015	1448786209	64	76	140	76
Sun Nov 29 09:33:27 2015	1448786007	61	79	140	79
Sun Nov 29 09:33:15 2015	1448785995	62	78	140	78
Sun Nov 29 09:37:32 2015	1448786252	61	79	140	79
Sun Nov 29 09:35:31 2015	1448786131	61	79	140	79
Sun Nov 29 09:33:35 2015	1448786015	62	78	140	77
Sun Nov 29 09:36:13 2015	1448786173	62	78	140	78
Sun Nov 29 09:35:39 2015	1448786139	57	83	140	83
Sun Nov 29 09:33:59 2015	1448786039	60	80	140	80
Sun Nov 29 09:37:18 2015	1448786238	61	79	140	79
Sun Nov 29 09:35:19 2015	1448786119	61	79	140	79
Sun Nov 29 09:33:18 2015	1448785998	67	73	140	73
Sun Nov 29 09:34:16 2015	1448786056	62	78	140	78
Sun Nov 29 09:35:53 2015	1448786153	63	77	140	77
Sun Nov 29 09:33:11 2015	1448785991	63	77	140	77
Sun Nov 29 09:35:09 2015	1448786109	60	80	140	78
Sun Nov 29 09:36:19 2015	1448786179	59	81	140	81
Sun Nov 29 09:34:01 2015	1448786041	66	75	140	75
Sun Nov 29 09:37:01 2015	1448786221	58	82	140	82
Sun Nov 29 09:35:04 2015	1448786104	60	80	140	80
Sun Nov 29 09:34:25 2015	1448786065	61	79	140	79
Sun Nov 29 09:33:11 2015	1448785991	61	79	140	79
Sun Nov 29 09:35:20 2015	1448786120	61	79	140	79
Sun Nov 29 09:34:53 2015	1448786093	58	82	140	81
Sun Nov 29 09:35:35 2015	1448786135	58	82	140	81
Sun Nov 29 09:33:08 2015	1448785988	61	80	140	80
Sun Nov 29 09:37:35 2015	1448786255	62	79	140	79
Sun Nov 29 09:33:20 2015	1448786000	62	78	140	78
Sun Nov 29 09:35:04 2015	1448786104	57	83	140	83
Sun Nov 29 09:33:09 2015	1448785989	60	80	140	80
Sun Nov 29 09:33:19 2015	1448785999	57	83	140	83
Sun Nov 29 09:34:03 2015	1448786043	61	80	140	80
Sun Nov 29 09:33:37 2015	1448786017	57	83	140	83
Sun Nov 29 09:33:43 2015	1448786023	58	83	140	83
Sun Nov 29 09:37:05 2015	1448786225	61	80	140	80
Sun Nov 29 09:33:25 2015	1448786005	62	78	140	78
Sun Nov 29 09:36:45 2015	1448786205	58	82	140	75
Sun Nov 29 09:36:48 2015	1448786208	65	76	140	75
Sun Nov 29 09:35:39 2015	1448786139	63	78	140	78
Sun Nov 29 09:33:41 2015	1448786021	60	80	140	80
Sun Nov 29 09:37:08 2015	1448786228	61	80	140	79
Sun Nov 29 09:33:09 2015	1448785989	62	78	140	78
Sun Nov 29 09:35:06 2015	1448786106	64	77	140	77
Sun Nov 29 09:34:35 2015	1448786075	61	79	140	79
Sun Nov 29 09:33:02 2015	1448785982	60	80	140	80
Sun Nov 29 09:33:14 2015	1448785994	62	78	140	78
Sun Nov 29 09:34:09 2015	1448786049	56	85	140	85
Sun Nov 29 09:35:39 2015	1448786139	61	79	140	79
Sun Nov 29 09:35:43 2015	1448786143	60	81	140	81
Sun Nov 29 09:33:30 2015	1448786010	58	83	140	83
Sun Nov 29 09:34:10 2015	1448786050	65	75	140	75
Sun Nov 29 09:33:15 2015	1448785995	61	80	140	79
Sun Nov 29 09:33:30 2015	1448786010	61	80	140	79
Sun Nov 29 09:35:42 2015	1448786142	60	80	140	80
Sun Nov 29 09:34:53 2015	1448786093	62	78	140	78
Sun Nov 29 09:37:18 2015	1448786238	60	80	140	80
Sun Nov 29 09:35:25 2015	1448786125	60	81	140	81
Sun Nov 29 09:37:09 2015	1448786229	61	79	140	77
Sun Nov 29 09:33:13 2015	1448785993	61	79	140	79
Sun Nov 29 09:33:06 2015	1448785986	61	80	140	80
Sun Nov 29 09:34:49 2015	1448786089	61	79	140	79
Sun Nov 29 09:34:55 2015	1448786095	61	79	140	79
Sun Nov 29 09:34:44 2015	1448786084	60	81	140	81
Sun Nov 29 09:33:19 2015	1448785999	60	80	140	80
Sun Nov 29 09:36:21 2015	1448786181	59	81	140	81
Sun Nov 29 09:33:14 2015	1448785994	62	79	140	79
Sun Nov 29 09:36:44 2015	1448786204	59	82	140	82
Sun Nov 29 09:33:25 2015	1448786005	58	83	140	83
Sun Nov 29 09:34:25 2015	1448786065	60	80	140	78
Sun Nov 29 09:34:47 2015	1448786087	59	81	140	81
Sun Nov 29 09:33:14 2015	1448785994	58	83	140	83
Sun Nov 29 09:34:22 2015	1448786062	57	83	140	83
Sun Nov 29 09:35:34 2015	1448786134	60	80	140	80
Sun Nov 29 09:35:05 2015	1448786105	65	76	140	76
Sun Nov 29 09:36:13 2015	1448786173	60	80	140	80
Sun Nov 29 09:35:22 2015	1448786122	60	81	141	81
Sun Nov 29 09:33:41 2015	1448786021	61	80	141	80
Sun Nov 29 09:36:23 2015	1448786183	62	78	141	78
Sun Nov 29 09:33:02 2015	1448785982	65	76	141	76
Sun Nov 29 09:33:19 2015	1448785999	60	80	141	80
Sun Nov 29 09:33:32 2015	1448786012	62	79	141	79
Sun Nov 29 09:33:27 2015	1448786007	61	80	141	80
Sun Nov 29 09:35:08 2015	1448786108	62	78	141	78
Sun Nov 29 09:37:29 2015	1448786249	62	79	141	79
Sun Nov 29 09:36:27 2015	1448786187	62	79	141	79
Sun Nov 29 09:34:03 2015	1448786043	59	82	141	82
Sun Nov 29 09:35:10 2015	1448786110	57	83	141	83
Sun Nov 29 09:36:35 2015	1448786195	61	79	141	79
Sun Nov 29 09:33:22 2015	1448786002	62	79	141	78
Sun Nov 29 09:35:40 2015	1448786140	60	81	141	81
Sun Nov 29 09:35:33 2015	1448786133	64	76	141	76
Sun Nov 29 09:36:19 2015	1448786179	61	79	141	79
Sun Nov 29 09:34:05 2015	1448786045	60	80	141	80
Sun Nov 29 09:35:53 2015	1448786153	60	81	141	81
Sun Nov 29 09:34:59 2015	1448786099	63	78	141	78
Sun Nov 29 09:36:24 2015	1448786184	63	78	141	78
Sun Nov 29 09:34:37 2015	1448786077	64	77	141	76
Sun Nov 29 09:35:39 2015	1448786139	58	83	141	83
Sun Nov 29 09:34:37 2015	1448786077	65	75	141	75
Sun Nov 29 09:35:47 2015	1448786147	60	81	141	80
Sun Nov 29 09:34:35 2015	1448786075	65	75	141	75
Sun Nov 29 09:33:22 2015	1448786002	58	82	141	82
Sun Nov 29 09:37:01 2015	1448786221	61	79	141	79
Sun Nov 29 09:37:13 2015	1448786233	62	79	141	78
Sun Nov 29 09:34:17 2015	1448786057	58	82	141	82
Sun Nov 29 09:34:59 2015	1448786099	61	80	141	80
Sun Nov 29 09:33:21 2015	1448786001	56	85	141	85
Sun Nov 29 09:33:18 2015	1448785998	62	78	141	78
Sun Nov 29 09:34:59 2015	1448786099	60	81	141	78
Sun Nov 29 09:36:57 2015	1448786217	61	80	141	80
Sun Nov 29 09:33:33 2015	1448786013	61	79	141	79
Sun Nov 29 09:37:27 2015	1448786247	60	81	141	81
Sun Nov 29 09:33:59 2015	1448786039	60	81	141	81
Sun Nov 29 09:33:11 2015	1448785991	62	79	141	79
Sun Nov 29 09:35:48 2015	1448786148	61	80	141	80
Sun Nov 29 09:33:28 2015	1448786008	61	80	141	80
Sun Nov 29 09:33:51 2015	1448786031	57	83	141	83
Sun Nov 29 09:33:17 2015	1448785997	62	79	141	79
Sun Nov 29 09:33:06 2015	1448785986	57	83	141	83
Sun Nov 29 09:33:28 2015	1448786008	56	84	141	84
Sun Nov 29 09:37:20 2015	1448786240	59	81	141	81
Sun Nov 29 09:33:12 2015	1448785992	61	79	141	79
Sun Nov 29 09:36:25 2015	1448786185	60	80	141	80
Sun Nov 29 09:34:02 2015	1448786042	58	83	141	83
Sun Nov 29 09:36:42 2015	1448786202	61	80	141	80
Sun Nov 29 09:36:21 2015	1448786181	62	79	141	79
Sun Nov 29 09:35:46 2015	1448786146	64	76	141	76
Sun Nov 29 09:33:08 2015	1448785988	61	79	141	79
Sun Nov 29 09:36:07 2015	1448786167	62	78	141	72
Sun Nov 29 09:33:06 2015	1448785986	62	79	141	79
Sun Nov 29 09:35:33 2015	1448786133	61	80	141	80
Sun Nov 29 09:33:09 2015	1448785989	61	80	141	80
Sun Nov 29 09:33:23 2015	1448786003	61	79	141	79
Sun Nov 29 09:37:48 2015	1448786268	61	80	141	80
Sun Nov 29 09:33:22 2015	1448786002	62	78	141	78
Sun Nov 29 09:34:53 2015	1448786093	61	80	141	80
Sun Nov 29 09:34:57 2015	1448786097	61	80	141	80
Sun Nov 29 09:36:28 2015	1448786188	57	84	141	84
Sun Nov 29 09:33:17 2015	1448785997	60	81	141	81
Sun Nov 29 09:33:09 2015	1448785989	62	79	141	79
Sun Nov 29 09:35:54 2015	1448786154	58	83	141	83
Sun Nov 29 09:36:30 2015	1448786190	61	80	141	79
Sun Nov 29 09:35:34 2015	1448786134	65	75	141	75
Sun Nov 29 09:33:23 2015	1448786003	61	79	141	79
Sun Nov 29 09:33:41 2015	1448786021	61	80	141	80
Sun Nov 29 09:35:00 2015	1448786100	62	79	141	79
Sun Nov 29 09:34:46 2015	1448786086	58	83	141	83
Sun Nov 29 09:34:54 2015	1448786094	62	79	141	79
Sun Nov 29 09:37:15 2015	1448786235	62	78	141	78
Sun Nov 29 09:36:08 2015	1448786168	64	77	141	77
Sun Nov 29 09:33:59 2015	1448786039	60	81	141	81
Sun Nov 29 09:33:05 2015	1448785985	58	83	141	83
Sun Nov 29 09:36:13 2015	1448786173	61	80	141	80
Sun Nov 29 09:33:14 2015	1448785994	65	76	141	76
Sun Nov 29 09:35:50 2015	1448786150	61	80	141	75
Sun Nov 29 09:37:09 2015	1448786229	64	77	141	76
Sun Nov 29 09:36:25 2015	1448786185	57	84	141	84
Sun Nov 29 09:34:07 2015	1448786047	61	80	141	80
Sun Nov 29 09:33:41 2015	1448786021	62	79	141	79
Sun Nov 29 09:35:44 2015	1448786144	61	80	141	80
Sun Nov 29 09:33:30 2015	1448786010	58	82	141	82
Sun Nov 29 09:36:26 2015	1448786186	61	80	141	80
Sun Nov 29 09:33:04 2015	1448785984	63	78	141	78
Sun Nov 29 09:37:33 2015	1448786253	62	79	141	79
Sun Nov 29 09:37:18 2015	1448786238	65	76	141	76
Sun Nov 29 09:35:26 2015	1448786126	63	78	141	78
Sun Nov 29 09:36:24 2015	1448786184	62	79	141	78
Sun Nov 29 09:37:15 2015	1448786235	62	79	141	79
Sun Nov 29 09:33:19 2015	1448785999	65	76	141	76
Sun Nov 29 09:34:44 2015	1448786084	58	83	141	83
Sun Nov 29 09:34:16 2015	1448786056	61	80	141	80
Sun Nov 29 09:37:06 2015	1448786226	60	81	141	80
Sun Nov 29 09:37:51 2015	1448786271	57	84	141	84
Sun Nov 29 09:36:41 2015	1448786201	62	79	141	79
Sun Nov 29 09:37:02 2015	1448786222	61	80	141	79
Sun Nov 29 09:33:08 2015	1448785988	66	75	141	75
Sun Nov 29 09:36:24 2015	1448786184	63	78	141	77
Sun Nov 29 09:37:25 2015	1448786245	62	79	141	79
Sun Nov 29 09:34:18 2015	1448786058	62	79	141	78
Sun Nov 29 09:33:26 2015	1448786006	61	80	141	80
Sun Nov 29 09:35:35 2015	1448786135	62	79	141	77
Sun Nov 29 09:33:31 2015	1448786011	63	78	141	78
Sun Nov 29 09:33:59 2015	1448786039	61	81	141	80
Sun Nov 29 09:33:14 2015	1448785994	58	83	141	83
Sun Nov 29 09:33:04 2015	1448785984	65	76	141	75
Sun Nov 29 09:35:51 2015	1448786151	64	77	141	77
Sun Nov 29 09:35:46 2015	1448786146	65	76	141	76
Sun Nov 29 09:33:27 2015	1448786007	61	80	141	80
Sun Nov 29 09:36:35 2015	1448786195	62	79	141	79
Sun Nov 29 09:37:16 2015	1448786236	59	82	141	82
Sun Nov 29 09:33:09 2015	1448785989	63	78	141	78
Sun Nov 29 09:35:32 2015	1448786132	61	80	141	80
Sun Nov 29 09:34:59 2015	1448786099	60	81	141	81
Sun Nov 29 09:33:38 2015	1448786018	62	79	141	79
Sun Nov 29 09:34:22 2015	1448786062	63	78	141	78
Sun Nov 29 09:34:20 2015	1448786060	61	80	141	80
Sun Nov 29 09:33:15 2015	1448785995	58	83	141	82
Sun Nov 29 09:34:56 2015	1448786096	57	84	141	84
Sun Nov 29 09:36:13 2015	1448786173	61	81	141	80
Sun Nov 29 09:35:06 2015	1448786106	60	81	141	81
Sun Nov 29 09:36:42 2015	1448786202	61	80	141	80
Sun Nov 29 09:36:22 2015	1448786182	61	80	141	80
Sun Nov 29 09:33:42 2015	1448786022	60	81	141	81
Sun Nov 29 09:34:34 2015	1448786074	57	84	141	84
Sun Nov 29 09:35:43 2015	1448786143	60	81	141	81
Sun Nov 29 09:33:11 2015	1448785991	63	78	141	78
Sun Nov 29 09:34:07 2015	1448786047	63	78	141	78
Sun Nov 29 09:34:37 2015	1448786077	62	79	141	77
Sun Nov 29 09:33:52 2015	1448786032	61	80	141	80
Sun Nov 29 09:34:05 2015	1448786045	60	82	141	81
Sun Nov 29 09:33:04 2015	1448785984	57	84	141	84
Sun Nov 29 09:35:44 2015	1448786144	59	82	141	82
Sun Nov 29 09:33:09 2015	1448785989	59	82	141	81
Sun Nov 29 09:35:48 2015	1448786148	58	83	141	83
Sun Nov 29 09:34:22 2015	1448786062	60	82	141	82
Sun Nov 29 09:34:36 2015	1448786076	61	80	141	80
Sun Nov 29 09:35:02 2015	1448786102	63	78	141	78
Sun Nov 29 09:33:18 2015	1448785998	62	79	141	79
Sun Nov 29 09:33:06 2015	1448785986	61	81	141	81
Sun Nov 29 09:33:11 2015	1448785991	62	80	141	80
Sun Nov 29 09:33:40 2015	1448786020	61	80	141	80
Sun Nov 29 09:37:22 2015	1448786242	61	80	141	80
Sun Nov 29 09:36:26 2015	1448786186	63	78	141	78
Sun Nov 29 09:35:43 2015	1448786143	61	80	141	80
Sun Nov 29 09:37:05 2015	1448786225	54	87	141	87
Sun Nov 29 09:36:22 2015	1448786182	62	79	141	79
Sun Nov 29 09:36:13 2015	1448786173	59	82	141	82
Sun Nov 29 09:37:23 2015	1448786243	60	82	141	82
Sun Nov 29 09:33:08 2015	1448785988	62	80	141	80
Sun Nov 29 09:36:16 2015	1448786176	59	82	141	82
Sun Nov 29 09:36:05 2015	1448786165	57	84	141	82
Sun Nov 29 09:37:17 2015	1448786237	60	82	141	81
Sun Nov 29 09:36:21 2015	1448786181	61	80	141	80
Sun Nov 29 09:37:33 2015	1448786253	62	79	141	79
Sun Nov 29 09:36:31 2015	1448786191	63	78	141	78
Sun Nov 29 09:35:30 2015	1448786130	62	79	141	79
Sun Nov 29 09:33:16 2015	1448785996	63	78	141	78
Sun Nov 29 09:36:30 2015	1448786190	60	81	141	81
Sun Nov 29 09:34:03 2015	1448786043	60	81	141	81
Sun Nov 29 09:36:49 2015	1448786209	59	82	141	82
Sun Nov 29 09:36:59 2015	1448786219	61	81	141	81
Sun Nov 29 09:37:23 2015	1448786243	59	83	141	82
Sun Nov 29 09:36:08 2015	1448786168	58	83	141	83
Sun Nov 29 09:33:20 2015	1448786000	60	82	141	81
Sun Nov 29 09:36:38 2015	1448786198	62	80	141	78
Sun Nov 29 09:36:13 2015	1448786173	62	80	141	80
Sun Nov 29 09:33:12 2015	1448785992	59	82	141	82
Sun Nov 29 09:36:08 2015	1448786168	62	80	141	79
Sun Nov 29 09:34:52 2015	1448786092	60	81	141	81
Sun Nov 29 09:33:22 2015	1448786002	61	80	141	78
Sun Nov 29 09:34:17 2015	1448786057	58	84	141	84
Sun Nov 29 09:36:38 2015	1448786198	60	82	141	81
Sun Nov 29 09:36:31 2015	1448786191	62	79	141	79
Sun Nov 29 09:36:26 2015	1448786186	58	84	141	84
Sun Nov 29 09:33:14 2015	1448785994	61	81	141	81
Sun Nov 29 09:33:18 2015	1448785998	64	77	141	77
Sun Nov 29 09:37:19 2015	1448786239	62	79	141	79
Sun Nov 29 09:37:16 2015	1448786236	61	81	141	81
Sun Nov 29 09:33:13 2015	1448785993	62	80	141	80
Sun Nov 29 09:36:50 2015	1448786210	63	78	141	78
Sun Nov 29 09:37:49 2015	1448786269	59	82	141	82
Sun Nov 29 09:37:30 2015	1448786250	60	81	141	81
Sun Nov 29 09:37:20 2015	1448786240	60	81	141	81
Sun Nov 29 09:34:38 2015	1448786078	62	80	141	80
Sun Nov 29 09:35:44 2015	1448786144	61	80	141	80
Sun Nov 29 09:37:08 2015	1448786228	61	81	141	80
Sun Nov 29 09:34:08 2015	1448786048	59	82	141	82
Sun Nov 29 09:36:54 2015	1448786214	64	77	141	77
Sun Nov 29 09:34:54 2015	1448786094	64	77	141	77
Sun Nov 29 09:33:43 2015	1448786023	58	84	141	83
Sun Nov 29 09:33:24 2015	1448786004	61	81	141	80
Sun Nov 29 09:33:02 2015	1448785982	64	77	141	77
Sun Nov 29 09:37:35 2015	1448786255	63	78	141	78
Sun Nov 29 09:33:42 2015	1448786022	60	81	141	81
Sun Nov 29 09:33:06 2015	1448785986	62	80	141	80
Sun Nov 29 09:34:24 2015	1448786064	60	82	141	82
Sun Nov 29 09:37:20 2015	1448786240	62	80	141	80
Sun Nov 29 09:34:49 2015	1448786089	61	80	142	80
Sun Nov 29 09:33:16 2015	1448785996	61	80	142	80
Sun Nov 29 09:34:41 2015	1448786081	57	85	142	85
Sun Nov 29 09:36:59 2015	1448786219	61	80	142	80
Sun Nov 29 09:33:12 2015	1448785992	63	78	142	78
Sun Nov 29 09:37:26 2015	1448786246	61	81	142	81
Sun Nov 29 09:33:42 2015	1448786022	61	81	142	81
Sun Nov 29 09:36:12 2015	1448786172	62	80	142	80
Sun Nov 29 09:34:01 2015	1448786041	60	82	142	82
Sun Nov 29 09:34:39 2015	1448786079	62	80	142	80
Sun Nov 29 09:33:04 2015	1448785984	58	84	142	84
Sun Nov 29 09:37:13 2015	1448786233	59	82	142	82
Sun Nov 29 09:37:32 2015	1448786252	62	80	142	80
Sun Nov 29 09:35:05 2015	1448786105	61	80	142	80
Sun Nov 29 09:34:56 2015	1448786096	60	82	142	82
Sun Nov 29 09:33:19 2015	1448785999	58	83	142	83
Sun Nov 29 09:34:37 2015	1448786077	60	82	142	81
Sun Nov 29 09:36:08 2015	1448786168	58	84	142	84
Sun Nov 29 09:35:30 2015	1448786130	62	79	142	79
Sun Nov 29 09:35:48 2015	1448786148	60	81	142	81
Sun Nov 29 09:35:06 2015	1448786106	60	82	142	82
Sun Nov 29 09:34:08 2015	1448786048	61	81	142	80
Sun Nov 29 09:37:26 2015	1448786246	59	83	142	83
Sun Nov 29 09:36:05 2015	1448786165	61	80	142	80
Sun Nov 29 09:33:04 2015	1448785984	62	80	142	80
Sun Nov 29 09:34:16 2015	1448786056	61	81	142	81
Sun Nov 29 09:36:31 2015	1448786191	61	81	142	81
Sun Nov 29 09:33:13 2015	1448785993	63	78	142	78
Sun Nov 29 09:35:37 2015	1448786137	62	80	142	80
Sun Nov 29 09:35:35 2015	1448786135	61	81	142	81
Sun Nov 29 09:36:27 2015	1448786187	58	83	142	83
Sun Nov 29 09:33:42 2015	1448786022	63	79	142	79
Sun Nov 29 09:37:01 2015	1448786221	62	79	142	79
Sun Nov 29 09:34:55 2015	1448786095	59	83	142	83
Sun Nov 29 09:33:58 2015	1448786038	57	85	142	85
Sun Nov 29 09:35:43 2015	1448786143	64	77	142	76
Sun Nov 29 09:34:36 2015	1448786076	62	79	142	79
Sun Nov 29 09:37:27 2015	1448786247	60	81	142	81
Sun Nov 29 09:33:28 2015	1448786008	59	82	142	82
Sun Nov 29 09:35:42 2015	1448786142	63	79	142	79
Sun Nov 29 09:35:20 2015	1448786120	65	77	142	77
Sun Nov 29 09:35:34 2015	1448786134	61	80	142	80
Sun Nov 29 09:33:11 2015	1448785991	64	78	142	78
Sun Nov 29 09:34:41 2015	1448786081	59	83	142	83
Sun Nov 29 09:35:10 2015	1448786110	62	80	142	80
Sun Nov 29 09:37:34 2015	1448786254	62	80	142	80
Sun Nov 29 09:36:48 2015	1448786208	64	78	142	78
Sun Nov 29 09:34:51 2015	1448786091	60	82	142	82
Sun Nov 29 09:34:00 2015	1448786040	62	79	142	77
Sun Nov 29 09:35:02 2015	1448786102	57	85	142	85
Sun Nov 29 09:35:44 2015	1448786144	60	82	142	82
Sun Nov 29 09:33:26 2015	1448786006	63	79	142	79
Sun Nov 29 09:34:56 2015	1448786096	60	82	142	82
Sun Nov 29 09:35:39 2015	1448786139	63	79	142	79
Sun Nov 29 09:33:09 2015	1448785989	59	82	142	82
Sun Nov 29 09:36:28 2015	1448786188	62	80	142	80
Sun Nov 29 09:33:29 2015	1448786009	63	79	142	79
Sun Nov 29 09:34:38 2015	1448786078	61	81	142	81
Sun Nov 29 09:35:00 2015	1448786100	58	83	142	83
Sun Nov 29 09:37:26 2015	1448786246	61	80	142	80
Sun Nov 29 09:35:05 2015	1448786105	61	81	142	81
Sun Nov 29 09:36:42 2015	1448786202	60	82	142	82
Sun Nov 29 09:34:21 2015	1448786061	60	82	142	82
Sun Nov 29 09:35:00 2015	1448786100	60	82	142	81
Sun Nov 29 09:33:03 2015	1448785983	60	82	142	81
Sun Nov 29 09:34:09 2015	1448786049	67	75	142	74
Sun Nov 29 09:33:42 2015	1448786022	62	79	142	79
Sun Nov 29 09:36:58 2015	1448786218	63	79	142	79
